"","Strain_ID","name","value","Lawn","Spot","MediaTime","Media","Fe","Time","Dataset"
"118","Exiguobacterium_RDH25","Streptomyces_RCH20P",-2,"Exiguobacterium_RDH25","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"119","Exiguobacterium_RDH25","Dyadobacter_BM9",0,"Exiguobacterium_RDH25","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"120","Exiguobacterium_RDH25","Chryseobacterium_SCH11",-1,"Exiguobacterium_RDH25","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"121","Bacillus_SCH24","Pseudomonas_putida_KT2442",0,"Bacillus_SCH24","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"122","Bacillus_SCH24","Luteibacter_BM7",0,"Bacillus_SCH24","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"123","Bacillus_SCH24","Variovax_RPC5",0,"Bacillus_SCH24","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"124","Bacillus_SCH24","Burkholderia_RCH25",-2,"Bacillus_SCH24","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"125","Bacillus_SCH24","Ensifer_sp",0,"Bacillus_SCH24","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"126","Bacillus_SCH24","Methylobacterium_RPE3",0,"Bacillus_SCH24","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"127","Bacillus_SCH24","Sphingobium_Z2",0,"Bacillus_SCH24","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"128","Bacillus_SCH24","Exiguobacterium_RDH25",2,"Bacillus_SCH24","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"129","Bacillus_SCH24","Bacillus_SCH24",0,"Bacillus_SCH24","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"130","Bacillus_SCH24","Paenibacillus_E12",-1,"Bacillus_SCH24","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"131","Bacillus_SCH24","Cellulosimicrobium_BM1",0,"Bacillus_SCH24","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"132","Bacillus_SCH24","Microbacterium_BM4",0,"Bacillus_SCH24","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"133","Bacillus_SCH24","Streptomyces_RCH20P",-6,"Bacillus_SCH24","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"134","Bacillus_SCH24","Dyadobacter_BM9",0,"Bacillus_SCH24","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"135","Bacillus_SCH24","Chryseobacterium_SCH11",-1,"Bacillus_SCH24","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"136","Paenibacillus_E12","Pseudomonas_putida_KT2442",0,"Paenibacillus_E12","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"137","Paenibacillus_E12","Luteibacter_BM7",0,"Paenibacillus_E12","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"138","Paenibacillus_E12","Variovax_RPC5",0,"Paenibacillus_E12","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"139","Paenibacillus_E12","Burkholderia_RCH25",-1,"Paenibacillus_E12","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"140","Paenibacillus_E12","Ensifer_sp",0,"Paenibacillus_E12","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"141","Paenibacillus_E12","Methylobacterium_RPE3",0,"Paenibacillus_E12","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"142","Paenibacillus_E12","Sphingobium_Z2",0,"Paenibacillus_E12","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"143","Paenibacillus_E12","Exiguobacterium_RDH25",0,"Paenibacillus_E12","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"144","Paenibacillus_E12","Bacillus_SCH24",-1,"Paenibacillus_E12","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"145","Paenibacillus_E12","Paenibacillus_E12",0,"Paenibacillus_E12","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"146","Paenibacillus_E12","Cellulosimicrobium_BM1",0,"Paenibacillus_E12","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"147","Paenibacillus_E12","Microbacterium_BM4",0,"Paenibacillus_E12","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"148","Paenibacillus_E12","Streptomyces_RCH20P",-6,"Paenibacillus_E12","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"149","Paenibacillus_E12","Dyadobacter_BM9",0,"Paenibacillus_E12","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"150","Paenibacillus_E12","Chryseobacterium_SCH11",-1,"Paenibacillus_E12","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"151","Cellulosimicrobium_BM1","Pseudomonas_putida_KT2442",1,"Cellulosimicrobium_BM1","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"152","Cellulosimicrobium_BM1","Luteibacter_BM7",0,"Cellulosimicrobium_BM1","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
